id,isCardDrop,Name,staticID,probability,probabilityDenominator
1011101,-1," ""链锤哥布灵-生产材料""",10413197,183859,4200000
1011102,-1," ""链锤哥布灵-元素石""",10406102,183859,4200000
1011103,-1," ""链锤哥布灵-料理材料""",10413098,153216,4200000
1011104,-1," ""链锤哥布灵-公会材料""",10413148,153216,4200000
1011105,-1," ""链锤哥布灵-装备材料""",10406862,153216,4200000
1011107,1," ""链锤哥布灵-卡片道具""",10101061,33,5000000
1011108,-1," ""链锤哥布灵-头饰材料""",10401006,10214,4200000
1011109,-1," ""链锤哥布灵-魔力矿石""",10204020,91930,4200000
1011201,-1," ""大斧哥布灵-生产材料""",10413197,202205,4200000
1011203,-1," ""大斧哥布灵-料理材料""",10413022,126378,4200000
1011204,-1," ""大斧哥布灵-公会材料""",10413150,126378,4200000
1011205,-1," ""大斧哥布灵-装备材料""",10413003,126378,4200000
1011207,1," ""大斧哥布灵-卡片道具""",10101066,14,5000000
1011208,-1," ""大斧哥布灵-头饰材料""",10401006,11234,4200000
1011209,-1," ""大斧哥布灵-魔力矿石""",10204020,101102,4200000
1011301,-1," ""刺刀哥布灵-生产材料""",10413197,208499,4200000
1011302,-1," ""刺刀哥布灵-元素石""",10406103,208499,4200000
1011303,-1," ""刺刀哥布灵-料理材料""",10413022,130312,4200000
1011304,-1," ""刺刀哥布灵-公会材料""",10413153,130312,4200000
1011305,-1," ""刺刀哥布灵-装备材料""",10413003,130312,4200000
1011307,1," ""刺刀哥布灵-卡片道具""",10101067,15,5000000
1011308,-1," ""刺刀哥布灵-头饰材料""",10401006,11583,4200000
1011309,-1," ""刺刀哥布灵-魔力矿石""",10204020,104250,4200000
1011401,-1," ""弓箭哥布灵-生产材料""",10413197,107442,4200000
1011403,-1," ""弓箭哥布灵-料理材料""",10413022,67151,4200000
1011404,-1," ""弓箭哥布灵-公会材料""",10413153,67151,4200000
1011405,-1," ""弓箭哥布灵-装备材料""",10413003,67151,4200000
1011407,1," ""弓箭哥布灵-卡片道具""",10101019,8,5000000
1011408,-1," ""弓箭哥布灵-头饰材料""",10401006,5969,4200000
1011409,-1," ""弓箭哥布灵-魔力矿石""",10406106,53721,4200000
1011501,-1," ""喷射哥布灵-生产材料""",10413197,227920,4200000
1011502,-1," ""喷射哥布灵-元素石""",10406103,227920,4200000
1011503,-1," ""喷射哥布灵-料理材料""",10413025,142450,4200000
1011504,-1," ""喷射哥布灵-公会材料""",10413055,142450,4200000
1011505,-1," ""喷射哥布灵-装备材料""",10413157,142450,4200000
1011506,-1," ""喷射哥布灵-鱼饵材料""",10413123,18993,4200000
1011507,1," ""喷射哥布灵-卡片道具""",10101020,17,5000000
1011508,-1," ""喷射哥布灵-头饰材料""",10401006,12662,4200000
1011509,-1," ""喷射哥布灵-魔力矿石""",10204020,113960,4200000
1011601,-1," ""杰洛米-生产材料""",10413197,152320,4200000
1011602,-1," ""杰洛米-元素石""",10406102,152320,4200000
1011603,-1," ""杰洛米-料理材料""",10413009,126933,4200000
1011604,-1," ""杰洛米-公会材料""",10413144,126933,4200000
1011605,-1," ""杰洛米-装备材料""",10413105,126933,4200000
1011607,1," ""杰洛米-卡片道具""",10106027,54,5000000
1011608,-1," ""杰洛米-头饰材料""",10401006,8462,4200000
1011609,-1," ""杰洛米-魔力矿石""",10204020,76160,4200000
1011701,-1," ""诺可伊-生产材料""",10413197,157853,4200000
1011703,-1," ""诺可伊-料理材料""",10413009,131544,4200000
1011704,-1," ""诺可伊-公会材料""",10413144,131544,4200000
1011705,-1," ""诺可伊-装备材料""",10413105,131544,4200000
1011707,1," ""诺可伊-卡片道具""",10101050,28,5000000
1011708,-1," ""诺可伊-头饰材料""",10401006,8770,4200000
1011709,-1," ""诺可伊-魔力矿石""",10204020,78926,4200000
1011801,-1," ""马尔杜克-生产材料""",10413197,216283,4200000
1011802,-1," ""马尔杜克-元素石""",10406102,216283,4200000
1011803,-1," ""马尔杜克-料理材料""",10413008,180236,4200000
1011804,-1," ""马尔杜克-公会材料""",10413032,180236,4200000
1011805,-1," ""马尔杜克-装备材料""",10406865,28000,560000
1011807,1," ""马尔杜克-卡片道具""",10105012,77,5000000
1011808,-1," ""马尔杜克-头饰材料""",10401006,12016,4200000
1011809,-1," ""马尔杜克-魔力矿石""",10406105,108142,4200000
1011901,-1," ""帕莎纳-生产材料""",10413197,245213,4200000
1011902,-1," ""帕莎纳-元素石""",10406102,245213,4200000
1011903,-1," ""帕莎纳-料理材料""",10413008,204344,4200000
1011904,-1," ""帕莎纳-公会材料""",10413032,204344,4200000
1011905,-1," ""帕莎纳-装备材料""",10406865,33320,560000
1011907,1," ""帕莎纳-卡片道具""",10102021,44,5000000
1011908,-1," ""帕莎纳-头饰材料""",10401006,13623,4200000
1011909,-1," ""帕莎纳-魔力矿石""",10406105,122606,4200000
1012001,-1," ""兽人腐尸-生产材料""",10413198,280291,4200000
1012004,-1," ""兽人腐尸-公会材料""",10406874,233576,4200000
1012005,-1," ""兽人腐尸-装备材料""",10413119,39013,560000
1012007,1," ""兽人腐尸-卡片道具""",10103008,50,5000000
1012008,-1," ""兽人腐尸-头饰材料""",10401005,15572,4200000
1012009,-1," ""兽人腐尸-魔力矿石""",10406105,140146,4200000
1012101,-1," ""兽人战士-生产材料""",10413197,294000,4200000
1012102,-1," ""兽人战士-元素石""",10406101,294000,4200000
1012103,-1," ""兽人战士-料理材料""",10413099,245000,4200000
1012104,-1," ""兽人战士-公会材料""",10413147,245000,4200000
1012105,-1," ""兽人战士-装备材料""",10406864,39013,560000
1012107,1," ""兽人战士-卡片道具""",10107011,53,5000000
1012108,-1," ""兽人战士-头饰材料""",10401006,16333,4200000
1012109,-1," ""兽人战士-魔力矿石""",10406105,147000,4200000
1012201,-1," ""邪骸兽人-生产材料""",10413198,298637,4200000
1012203,-1," ""邪骸兽人-料理材料""",10413019,186648,4200000
1012204,-1," ""邪骸兽人-公会材料""",10413151,186648,4200000
1012205,-1," ""邪骸兽人-装备材料""",10413107,186648,4200000
1012207,1," ""邪骸兽人-卡片道具""",10101038,21,5000000
1012208,-1," ""邪骸兽人-头饰材料""",10401005,16591,4200000
1012209,-1," ""邪骸兽人-魔力矿石""",10406105,149318,4200000
1012301,-1," ""兽人女战士-生产材料""",10413197,221357,4200000
1012302,-1," ""兽人女战士-元素石""",10406101,221357,4200000
1012303,-1," ""兽人女战士-料理材料""",10413020,138348,4200000
1012304,-1," ""兽人女战士-公会材料""",10413156,138348,4200000
1012305,-1," ""兽人女战士-装备材料""",10403016,22540,560000
1012306,-1," ""兽人女战士-鱼饵道具""",10413017,3593,750000
1012307,1," ""兽人女战士-卡片道具""",10101037,16,5000000
1012308,-1," ""兽人女战士-头饰材料""",10401006,12298,4200000
1012309,-1," ""兽人女战士-魔力矿石""",10204020,110678,4200000
1012401,-1," ""兹诺克-生产材料""",10413197,224627,4200000
1012403,-1," ""兹诺克-料理材料""",10413020,140392,4200000
1012404,-1," ""兹诺克-公会材料""",10413156,140392,4200000
1012405,-1," ""兹诺克-装备材料""",10403016,22540,560000
1012406,-1," ""兹诺克-鱼饵道具""",10413016,3647,750000
1012407,1," ""兹诺克-卡片道具""",10101039,16,5000000
1012408,-1," ""兹诺克-头饰材料""",10401006,12479,4200000
1012409,-1," ""兹诺克-魔力矿石""",10204020,112314,4200000
1012501,-1," ""赤苍蝇-生产材料""",10406790,50960,4200000
1012502,-1," ""赤苍蝇-元素石""",10406103,50960,4200000
1012503,-1," ""赤苍蝇-料理材料""",10406821,127400,4200000
1012504,-1," ""赤苍蝇-公会材料""",10413133,127400,4200000
1012505,-1," ""赤苍蝇-装备材料""",10413110,23053,560000
1012507,1," ""赤苍蝇-卡片道具""",10101040,36,5000000
1012508,-1," ""赤苍蝇-头饰材料""",10401007,2831,4200000
1012509,-1," ""赤苍蝇-魔力矿石""",10406106,25480,4200000
1012601,-1," ""兽人弓箭手-生产材料""",10413197,237933,4200000
1012602,-1," ""兽人弓箭手-元素石""",10406101,237933,4200000
1012603,-1," ""兽人弓箭手-料理材料""",10413024,148708,4200000
1012604,-1," ""兽人弓箭手-公会材料""",10413054,148708,4200000
1012605,-1," ""兽人弓箭手-装备材料""",10413067,148708,4200000
1012607,1," ""兽人弓箭手-卡片道具""",10106021,17,5000000
1012608,-1," ""兽人弓箭手-头饰材料""",10401006,13218,4200000
1012609,-1," ""兽人弓箭手-魔力矿石""",10204020,118966,4200000
1012701,-1," ""兽人战士长-生产材料""",10413197,346853,4200000
1012702,-1," ""兽人战士长-元素石""",10406102,346853,4200000
1012703,-1," ""兽人战士长-料理材料""",10413024,216783,4200000
1012704,-1," ""兽人战士长-公会材料""",10413054,216783,4200000
1012705,-1," ""兽人战士长-装备材料""",10413067,216783,4200000
1012707,1," ""兽人战士长-卡片道具""",10107012,25,5000000
1012708,-1," ""兽人战士长-头饰材料""",10401006,19270,4200000
1012709,-1," ""兽人战士长-魔力矿石""",10406105,173426,4200000
1012801,-1," ""刺锤犬妖-生产材料""",10413197,189885,4200000
1012802,-1," ""刺锤犬妖-元素石""",10406102,189885,4200000
1012803,-1," ""刺锤犬妖-料理材料""",10413018,118678,4200000
1012804,-1," ""刺锤犬妖-公会材料""",10413149,118678,4200000
1012805,-1," ""刺锤犬妖-装备材料""",10406863,118678,4200000
1012807,1," ""刺锤犬妖-卡片道具""",10101062,34,5000000
1012808,-1," ""刺锤犬妖-头饰材料""",10401006,10549,4200000
1012809,-1," ""刺锤犬妖-魔力矿石""",10204020,94942,4200000
1012901,-1," ""榔头犬妖-生产材料""",10413197,199091,4200000
1012903,-1," ""榔头犬妖-料理材料""",10413018,124432,4200000
1012904,-1," ""榔头犬妖-公会材料""",10413149,124432,4200000
1012905,-1," ""榔头犬妖-装备材料""",10406863,124432,4200000
1012907,1," ""榔头犬妖-卡片道具""",10101065,14,5000000
1012908,-1," ""榔头犬妖-头饰材料""",10401006,11061,4200000
1012909,-1," ""榔头犬妖-魔力矿石""",10204020,99546,4200000
1013001,-1," ""犬妖弓箭手-生产材料""",10413197,109054,4200000
1013002,-1," ""犬妖弓箭手-元素石""",10406102,109054,4200000
1013003,-1," ""犬妖弓箭手-料理材料""",10413018,68159,4200000
1013004,-1," ""犬妖弓箭手-公会材料""",10413155,68159,4200000
1013005,-1," ""犬妖弓箭手-装备材料""",10406863,68159,4200000
1013007,1," ""犬妖弓箭手-卡片道具""",10106024,8,5000000
1013008,-1," ""犬妖弓箭手-头饰材料""",10401006,6059,4200000
1013009,-1," ""犬妖弓箭手-魔力矿石""",10406106,54527,4200000
1013101,-1," ""大斧犬妖-生产材料""",10413197,227920,4200000
1013102,-1," ""大斧犬妖-元素石""",10406103,227920,4200000
1013103,-1," ""大斧犬妖-料理材料""",10413018,142450,4200000
1013104,-1," ""大斧犬妖-公会材料""",10413155,142450,4200000
1013105,-1," ""大斧犬妖-装备材料""",10406863,142450,4200000
1013107,1," ""大斧犬妖-卡片道具""",10101068,16,5000000
1013108,-1," ""大斧犬妖-头饰材料""",10401006,12662,4200000
1013109,-1," ""大斧犬妖-魔力矿石""",10204020,113960,4200000
1013201,-1," ""南瓜先生-生产材料""",10413051,96466,4200000
1013202,-1," ""南瓜先生-元素石""",10406102,96466,4200000
1013204,-1," ""南瓜先生-公会材料""",10406684,80388,4200000
1013205,-1," ""南瓜先生-装备材料""",10406583,13004,560000
1013207,1," ""南瓜先生-卡片道具""",10103009,17,5000000
1013208,-1," ""南瓜先生-头饰材料""",10401006,4872,4200000
1013209,-1," ""南瓜先生-魔力矿石""",10406106,48233,4200000
1013301,-1," ""傀儡娃娃-生产材料""",10406854,102670,4200000
1013303,-1," ""傀儡娃娃-料理材料""",10413011,85559,4200000
1013304,-1," ""傀儡娃娃-公会材料""",10406899,85559,4200000
1013305,-1," ""傀儡娃娃-装备材料""",10406857,85559,4200000
1013307,1," ""傀儡娃娃-卡片道具""",10103010,7,5000000
1013308,-1," ""傀儡娃娃-头饰材料""",10401005,5704,4200000
1013309,-1," ""傀儡娃娃-魔力矿石""",10406106,51335,4200000
1013401,-1," ""小恶魔-生产材料""",10406854,110678,4200000
1013403,-1," ""小恶魔-料理材料""",10413021,69174,4200000
1013404,-1," ""小恶魔-公会材料""",10413154,69174,4200000
1013405,-1," ""小恶魔-装备材料""",10406896,69174,4200000
1013407,1," ""小恶魔-卡片道具""",10105007,8,5000000
1013408,-1," ""小恶魔-头饰材料""",10401005,6149,4200000
1013409,-1," ""小恶魔-魔力矿石""",10406106,55339,4200000
1013501,-1," ""梦魇-生产材料""",10406854,351859,4200000
1013504,-1," ""梦魇-公会材料""",10413056,219912,4200000
1013505,-1," ""梦魇-装备材料""",10406877,219912,4200000
1013506,-1," ""梦魇-鱼饵材料""",10413069,29321,4200000
1013507,1," ""梦魇-卡片道具""",10105008,26,5000000
1013508,-1," ""梦魇-头饰材料""",10401005,19548,4200000
1013509,-1," ""梦魇-魔力矿石""",10406105,175930,4200000
1013601,-1," ""蓝鼠-生产材料""",10413126,118966,4200000
1013607,1," ""蓝鼠-卡片道具""",10102001,153,5000000
1013608,-1," ""蓝鼠-头饰材料""",10401004,6609,4200000
1013609,-1," ""蓝鼠-魔力矿石""",10406106,59483,4200000
1013701,-1," ""朽魔-生产材料""",10413039,125798,4200000
1013702,-1," ""朽魔-元素石""",10406103,125798,4200000
1013707,1," ""朽魔-卡片道具""",10102001,153,5000000
1013708,-1," ""朽魔-头饰材料""",10401004,6989,4200000
1013709,-1," ""朽魔-魔力矿石""",10406106,62899,4200000
1013801,-1," ""巫婆-生产材料""",10413197,255069,4200000
1013807,1," ""巫婆-卡片道具""",10102001,153,5000000
1013808,-1," ""巫婆-头饰材料""",10401006,14170,4200000
1013809,-1," ""巫婆-魔力矿石""",10204020,127534,4200000
1013901,-1," ""钟怪-生产材料""",10413051,272765,4200000
1013907,1," ""钟怪-卡片道具""",10102001,153,5000000
1013908,-1," ""钟怪-头饰材料""",10401006,13776,4200000
1013909,-1," ""钟怪-魔力矿石""",10204020,136382,4200000
1014101,-1," ""古钟魔-生产材料""",10413051,248147,4200000
1014102,-1," ""古钟魔-元素石""",10406101,248147,4200000
1014107,1," ""古钟魔-卡片道具""",10102001,153,5000000
1014108,-1," ""古钟魔-头饰材料""",10401006,12533,4200000
1014109,-1," ""古钟魔-魔力矿石""",10204020,124074,4200000
1014301,-1," ""蚂蚁幼虫-生产材料""",10406790,60502,4200000
1014304,-1," ""蚂蚁幼虫-公会材料""",10406875,75628,4200000
1014305,-1," ""蚂蚁幼虫-装备材料""",10413102,11527,560000
1014306,-1," ""蚂蚁幼虫-鱼饵道具""",10406845,1351,750000
1014307,1," ""蚂蚁幼虫-卡片道具""",10107007,22,5000000
1014308,-1," ""蚂蚁幼虫-头饰材料""",10401007,3361,4200000
1014309,-1," ""蚂蚁幼虫-魔力矿石""",10406106,30251,4200000
1014401,-1," ""梅纳海葵-生产材料""",10413131,241315,4200000
1014407,1," ""梅纳海葵-卡片道具""",10102001,153,5000000
1014408,-1," ""梅纳海葵-头饰材料""",10401007,13406,4200000
1014409,-1," ""梅纳海葵-魔力矿石""",10204020,120658,4200000
1014501,-1," ""邪骸士兵-生产材料""",10413198,128531,4200000
1014504,-1," ""邪骸士兵-公会材料""",10413139,160664,4200000
1014505,-1," ""邪骸士兵-装备材料""",10413113,160664,4200000
1014507,1," ""邪骸士兵-卡片道具""",10101047,46,5000000
1014508,-1," ""邪骸士兵-头饰材料""",10401005,7141,4200000
1014509,-1," ""邪骸士兵-魔力矿石""",10204020,64266,4200000
1014701,-1," ""变异幽浮水母-生产材料""",10413198,44274,4200000
1014703,-1," ""变异幽浮水母-料理材料""",10206002,110684,4200000
1014704,-1," ""变异幽浮水母-公会材料""",10406813,110684,4200000
1014705,-1," ""变异幽浮水母-装备材料""",10413108,18480,560000
1014707,1," ""变异幽浮水母-卡片道具""",10101058,32,5000000
1014708,-1," ""变异幽浮水母-头饰材料""",10401005,2460,4200000
1014709,-1," ""变异幽浮水母-魔力矿石""",10406106,22137,4200000
1014801,-1," ""短剑海盗骷髅-生产材料""",10413198,99635,4200000
1014804,-1," ""短剑海盗骷髅-公会材料""",10403017,124544,4200000
1014805,-1," ""短剑海盗骷髅-装备材料""",10413029,124544,4200000
1014807,1," ""短剑海盗骷髅-卡片道具""",10102025,71,5000000
1014808,-1," ""短剑海盗骷髅-头饰材料""",10401005,5535,4200000
1014809,-1," ""短剑海盗骷髅-魔力矿石""",10204020,49818,4200000
1014901,-1," ""摇滚蝗虫-生产材料""",10406790,86397,4200000
1014902,-1," ""摇滚蝗虫-元素石""",10406101,86397,4200000
1014903,-1," ""摇滚蝗虫-料理材料""",10406681,215992,4200000
1014904,-1," ""摇滚蝗虫-公会材料""",10413129,215992,4200000
1014905,-1," ""摇滚蝗虫-装备材料""",10406819,36960,560000
1014907,1," ""摇滚蝗虫-卡片道具""",10101005,62,5000000
1014908,-1," ""摇滚蝗虫-头饰材料""",10401007,4800,4200000
1014909,-1," ""摇滚蝗虫-魔力矿石""",10204020,43198,4200000
1015001,-1," ""雪熊-生产材料""",10413126,174149,4200000
1015003,-1," ""雪熊-料理材料""",10406688,217686,4200000
1015004,-1," ""雪熊-公会材料""",10413138,217686,4200000
1015005,-1," ""雪熊-装备材料""",10406566,217686,4200000
1015007,1," ""雪熊-卡片道具""",10102020,62,5000000
1015008,-1," ""雪熊-头饰材料""",10401004,9675,4200000
1015009,-1," ""雪熊-魔力矿石""",10406105,87074,4200000
1015101,-1," ""小巴风特-生产材料""",10406854,105840,4200000
1015103,-1," ""小巴风特-料理材料""",10413021,66150,4200000
1015104,-1," ""小巴风特-公会材料""",10413154,66150,4200000
1015105,-1," ""小巴风特-装备材料""",10406896,66150,4200000
1015107,1," ""小巴风特-卡片道具""",10103019,8,5000000
1015108,-1," ""小巴风特-头饰材料""",10401005,5880,4200000
1015109,-1," ""小巴风特-魔力矿石""",10406106,52920,4200000
1015201,-1," ""蛋壳小鸡-生产材料""",10413126,20754,4200000
1015202,-1," ""蛋壳小鸡-元素石""",10406102,20754,4200000
1015203,-1," ""蛋壳小鸡-料理材料""",10406810,51884,4200000
1015204,-1," ""蛋壳小鸡-公会材料""",10406883,51884,4200000
1015207,1," ""蛋壳小鸡-卡片道具""",10102019,37,5000000
1015208,-1," ""蛋壳小鸡-头饰材料""",10401004,1153,4200000
1015209,-1," ""蛋壳小鸡-魔力矿石""",10406106,10377,4200000
1015401,-1," ""安毕斯-生产材料""",10413197,249480,4200000
1015403,-1," ""安毕斯-料理材料""",10413008,207900,4200000
1015404,-1," ""安毕斯-公会材料""",10413032,207900,4200000
1015405,-1," ""安毕斯-装备材料""",10406865,33320,560000
1015407,1," ""安毕斯-卡片道具""",10107013,45,5000000
1015408,-1," ""安毕斯-头饰材料""",10401006,13860,4200000
1015409,-1," ""安毕斯-魔力矿石""",10406105,124740,4200000
1015501,-1," ""巨大白幽灵-生产材料""",10406854,308011,4200000
1015504,-1," ""巨大白幽灵-公会材料""",10406899,256676,4200000
1015505,-1," ""巨大白幽灵-装备材料""",10406857,256676,4200000
1015507,1," ""巨大白幽灵-卡片道具""",10103020,22,5000000
1015508,-1," ""巨大白幽灵-头饰材料""",10401005,17112,4200000
1015509,-1," ""巨大白幽灵-魔力矿石""",10406105,154006,4200000
1015701,-1," ""邪骸战士长-生产材料""",10413198,192931,4200000
1015704,-1," ""邪骸战士长-公会材料""",10406874,160776,4200000
1015705,-1," ""邪骸战士长-装备材料""",10413119,26009,560000
1015707,1," ""邪骸战士长-卡片道具""",10104016,34,5000000
1015708,-1," ""邪骸战士长-头饰材料""",10401005,10718,4200000
1015709,-1," ""邪骸战士长-魔力矿石""",10204020,96466,4200000
1015801,-1," ""兽人婴儿-生产材料""",10413197,93430,4200000
1015802,-1," ""兽人婴儿-元素石""",10406101,93430,4200000
1015803,-1," ""兽人婴儿-料理材料""",10413099,77859,4200000
1015804,-1," ""兽人婴儿-公会材料""",10413147,77859,4200000
1015805,-1," ""兽人婴儿-装备材料""",10406864,13004,560000
1015807,1," ""兽人婴儿-卡片道具""",10103016,17,5000000
1015808,-1," ""兽人婴儿-头饰材料""",10401006,5191,4200000
1015809,-1," ""兽人婴儿-魔力矿石""",10406106,46715,4200000
1015901,-1," ""直升机哥布灵-生产材料""",10413197,356899,4200000
1015902,-1," ""直升机哥布灵-元素石""",10406103,356899,4200000
1015903,-1," ""直升机哥布灵-料理材料""",10413025,223062,4200000
1015904,-1," ""直升机哥布灵-公会材料""",10413055,223062,4200000
1015905,-1," ""直升机哥布灵-装备材料""",10413157,223062,4200000
1015906,-1," ""直升机哥布灵-头饰材料""",10413123,29741,4200000
1015907,1," ""直升机哥布灵-卡片道具""",10101041,26,5000000
1015908,-1," ""直升机哥布灵-头饰材料""",10401006,19828,4200000
1015909,-1," ""直升机哥布灵-魔力矿石""",10406105,178450,4200000
1016201,-1," ""小恶魔""",10105007,100,1000
1016301,-1," ""风魔巫师-生产材料""",10406854,241315,4200000
1016302,-1," ""风魔巫师-元素石""",10406103,241315,4200000
1016304,-1," ""风魔巫师-公会材料""",10413056,150822,4200000
1016305,-1," ""风魔巫师-装备材料""",10413065,150822,4200000
1016307,1," ""风魔巫师-卡片道具""",10106033,18,5000000
1016308,-1," ""风魔巫师-头饰材料""",10401005,13406,4200000
1016309,-1," ""风魔巫师-魔力矿石""",10204020,120657,4200000
1016401,-1," ""恶灵-生产材料""",10413198,367080,4200000
1016404,-1," ""恶灵-公会材料""",10413056,229425,4200000
1016405,-1," ""恶灵-装备材料""",10413065,229425,4200000
1016406,-1," ""恶灵-鱼饵材料""",10413070,30590,4200000
1016407,1," ""恶灵-卡片道具""",10106034,27,5000000
1016408,-1," ""恶灵-头饰材料""",10401005,20393,4200000
1016409,-1," ""恶灵-魔力矿石""",10406105,183540,4200000
1016501,-1," ""梦魇""",10105008,100,1000
1016601,-1," ""卡拉特小丑-生产材料""",10406854,107441,4200000
1016602,-1," ""卡拉特小丑-元素石""",10406103,107441,4200000
1016603,-1," ""卡拉特小丑-料理材料""",10413046,67151,4200000
1016604,-1," ""卡拉特小丑-公会材料""",10413059,67151,4200000
1016605,-1," ""卡拉特小丑-装备材料""",10413203,67151,4200000
1016606,-1," ""卡拉特小丑-鱼饵材料""",10413237,8953,4200000
1016607,1," ""卡拉特小丑-卡片道具""",10105028,8,5000000
1016608,-1," ""卡拉特小丑-头饰材料""",10401005,5968,4200000
1016609,-1," ""卡拉特小丑-魔力矿石""",10406106,53720,4200000
1016701,-1," ""邪恶使者-生产材料""",10413198,251596,4200000
1016704,-1," ""邪恶使者-公会材料""",10413062,157248,4200000
1016705,-1," ""邪恶使者-装备材料""",10413068,157248,4200000
1016707,1," ""邪恶使者-卡片道具""",10104021,12,5000000
1016708,-1," ""邪恶使者-头饰材料""",10401005,13977,4200000
1016709,-1," ""邪恶使者-魔力矿石""",10204020,125798,4200000
1016801,-1," ""幽灵剑士-生产材料""",10413197,218108,4200000
1016804,-1," ""幽灵剑士-公会材料""",10413060,136318,4200000
1016805,-1," ""幽灵剑士-装备材料""",10413066,136318,4200000
1016807,1," ""幽灵剑士-卡片道具""",10104009,16,5000000
1016808,-1," ""幽灵剑士-头饰材料""",10401006,12117,4200000
1016809,-1," ""幽灵剑士-魔力矿石""",10204020,109054,4200000
1017001,-1," ""幽灵弓箭手-生产材料""",10406854,262080,4200000
1017003,-1," ""幽灵弓箭手-料理材料""",10413047,163800,4200000
1017004,-1," ""幽灵弓箭手-公会材料""",10413061,163800,4200000
1017005,-1," ""幽灵弓箭手-装备材料""",10413063,163800,4200000
1017007,1," ""幽灵弓箭手-卡片道具""",10101086,13,5000000
1017008,-1," ""幽灵弓箭手-头饰材料""",10401005,14560,4200000
1017009,-1," ""幽灵弓箭手-魔力矿石""",10204020,131040,4200000
1017101,-1," ""米诺斯-生产材料""",10413126,346852,4200000
1017102,-1," ""米诺斯-元素石""",10406102,346852,4200000
1017103,-1," ""米诺斯-料理材料""",10413045,216783,4200000
1017104,-1," ""米诺斯-公会材料""",10413057,216783,4200000
1017105,-1," ""米诺斯-装备材料""",10406793,216783,4200000
1017107,-1," ""米诺斯-卡片道具""",10105029,25,5000000
1017108,-1," ""米诺斯-头饰材料""",10401004,19269,4200000
1017109,-1," ""米诺斯-魔力矿石""",10406105,173426,4200000
1017201,-1," ""腐尸战俘-生产材料""",10413198,241315,4200000
1017204,-1," ""腐尸战俘-公会材料""",10413062,150822,4200000
1017205,-1," ""腐尸战俘-装备材料""",10413068,150822,4200000
1017207,1," ""腐尸战俘-卡片道具""",10101083,18,5000000
1017208,-1," ""腐尸战俘-头饰材料""",10401005,13406,4200000
1017209,-1," ""腐尸战俘-魔力矿石""",10204020,120657,4200000
1017301,-1," ""伊特瓢虫-生产材料""",10406790,124074,4200000
1017302,-1," ""伊特瓢虫-元素石""",10406102,124074,4200000
1017307,1," ""伊特瓢虫-卡片道具""",10102001,153,5000000
1017308,-1," ""伊特瓢虫-头饰材料""",10401007,6893,4200000
1017309,-1," ""伊特瓢虫-魔力矿石""",10406106,62037,4200000
1017501,-1," ""裘卡-生产材料""",10413197,393120,4200000
1017502,-1," ""裘卡-元素石""",10406103,393120,4200000
1017507,1," ""裘卡-卡片道具""",10102001,153,5000000
1017508,-1," ""裘卡-头饰材料""",10401006,21840,4200000
1017509,-1," ""裘卡-魔力矿石""",10406105,196560,4200000
1017901,-1," ""贤者虫-生产材料""",10413126,117286,4200000
1017903,-1," ""贤者虫-料理材料""",10413038,73304,4200000
1017904,-1," ""贤者虫-公会材料""",10413057,73304,4200000
1017906,-1," ""贤者虫-鱼饵道具""",10413238,9773,4200000
1017907,1," ""贤者虫-卡片道具""",10106048,9,5000000
1017908,-1," ""贤者虫-头饰材料""",10401004,6515,4200000
1017909,-1," ""贤者虫-魔力矿石""",10406106,58643,4200000
1018001,-1," ""镜妖-生产材料""",10406854,255069,4200000
1018003,-1," ""镜妖-料理材料""",10413046,159418,4200000
1018004,-1," ""镜妖-公会材料""",10413059,159418,4200000
1018005,-1," ""镜妖-装备材料""",10413203,25760,560000
1018006,-1," ""镜妖-鱼饵道具""",10413070,3796,750000
1018007,1," ""镜妖-卡片道具""",10102001,153,5000000
1018008,-1," ""镜妖-头饰材料""",10401005,14170,4200000
1018009,-1," ""镜妖-魔力矿石""",10204020,127534,4200000
1018201,-1," ""史汀-生产材料""",10413051,124073,4200000
1018202,-1," ""史汀-元素石""",10406101,124073,4200000
1018203,-1," ""史汀-料理材料""",10413038,77546,4200000
1018204,-1," ""史汀-公会材料""",10413057,77546,4200000
1018207,1," ""史汀-卡片道具""",10101084,6,5000000
1018208,-1," ""史汀-头饰材料""",10401006,6892,4200000
1018209,-1," ""史汀-魔力矿石""",10406106,62036,4200000
1018401,-1," ""卡利斯格-生产材料""",10413198,393120,4200000
1018407,1," ""卡利斯格-卡片道具""",10102001,153,5000000
1018408,-1," ""卡利斯格-头饰材料""",10401005,21840,4200000
1018409,-1," ""卡利斯格-魔力矿石""",10406105,196560,4200000
1018501,-1," ""艾斯恩魔女-生产材料""",10413197,265619,4200000
1018507,1," ""艾斯恩魔女-卡片道具""",10102001,153,5000000
1018508,-1," ""艾斯恩魔女-头饰材料""",10401006,14757,4200000
1018509,-1," ""艾斯恩魔女-魔力矿石""",10204020,132810,4200000
1018701,-1," ""邪骸战俘-生产材料""",10413198,255068,4200000
1018704,-1," ""邪骸战俘-公会材料""",10413062,159418,4200000
1018705,-1," ""邪骸战俘-装备材料""",10413068,159418,560000
1018707,1," ""邪骸战俘-卡片道具""",10105030,13,5000000
1018708,-1," ""邪骸战俘-头饰材料""",10401005,14170,4200000
1018709,-1," ""邪骸战俘-魔力矿石""",10204020,127534,4200000
1019001,-1," ""瑞比欧-生产材料""",10406854,367080,4200000
